
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
    434.52481 |     216.09145 |     216.09145 |       0.00000 |      22.74002 |      14.74003 |       2.89042 |     187.84747 |     186.30115 |     224.37308 |     219.40488 |     216.17102 |     258.20392 |     258.20392 |      15.12713 |       0.58975 |      74.52145 |      61.42074 |      39.03655 |    -119.60629 |   12178.36719 |    6317.48535 |       0.00000 |   12097.63379 |      38.50000 |    -120.00000 | 
    434.62396 |     216.19058 |     216.19058 |       0.00000 |      22.74005 |      14.74005 |       2.89045 |     187.76576 |     186.23610 |     224.32297 |     219.40453 |     216.07698 |     258.14627 |     258.14627 |      15.06943 |       0.58915 |      74.52563 |      61.42495 |      39.03658 |    -119.60616 |   12186.19922 |    6322.86816 |       0.00000 |   12105.84473 |      38.50000 |    -120.00000 | 
    434.72821 |     216.29485 |     216.29485 |       0.00000 |      22.74008 |      14.74008 |       2.89048 |     187.68150 |     186.16978 |     224.27234 |     219.40613 |     215.98003 |     258.08801 |     258.08801 |      15.00842 |       0.58851 |      74.53004 |      61.42938 |      39.03660 |    -119.60603 |   12194.39355 |    6328.48584 |       0.00000 |   12114.45215 |      38.50000 |    -120.00000 | 
    434.83002 |     216.39665 |     216.39665 |       0.00000 |      22.74011 |      14.74011 |       2.89050 |     187.60112 |     186.10649 |     224.22490 |     219.40964 |     215.88753 |     258.03342 |     258.03342 |      14.94850 |       0.58787 |      74.53432 |      61.43369 |      39.03663 |    -119.60590 |   12202.35059 |    6333.92676 |       0.00000 |   12122.80859 |      38.50000 |    -120.00000 | 
    434.92642 |     216.49304 |     216.49304 |       0.00000 |      22.74014 |      14.74014 |       2.89053 |     187.52673 |     186.04858 |     224.18184 |     219.41469 |     215.80191 |     257.98386 |     257.98386 |      14.89147 |       0.58726 |      74.53835 |      61.43775 |      39.03666 |    -119.60578 |   12209.84668 |    6339.04150 |       0.00000 |   12130.67285 |      38.50000 |    -120.00000 | 
    435.02225 |     216.58888 |     216.58888 |       0.00000 |      22.74016 |      14.74016 |       2.89056 |     187.45430 |     185.99260 |     224.14082 |     219.42145 |     215.71857 |     257.93668 |     257.93668 |      14.83448 |       0.58666 |      74.54240 |      61.44183 |      39.03668 |    -119.60566 |   12217.26172 |    6344.08887 |       0.00000 |   12138.45410 |      38.50000 |    -120.00000 | 
    435.12195 |     216.68857 |     216.68857 |       0.00000 |      22.74019 |      14.74019 |       2.89058 |     187.38051 |     185.93613 |     224.10002 |     219.43022 |     215.63365 |     257.88971 |     257.88971 |      14.77492 |       0.58602 |      74.54658 |      61.44602 |      39.03671 |    -119.60554 |   12224.93457 |    6349.29932 |       0.00000 |   12146.51953 |      38.50000 |    -120.00000 | 
    435.22418 |     216.79082 |     216.79082 |       0.00000 |      22.74022 |      14.74022 |       2.89061 |     187.30655 |     185.88005 |     224.06017 |     219.44112 |     215.54854 |     257.84384 |     257.84387 |      14.71352 |       0.58536 |      74.55087 |      61.45034 |      39.03674 |    -119.60541 |   12232.76172 |    6354.60107 |       0.00000 |   12154.76074 |      38.50000 |    -120.00000 | 
    435.32263 |     216.88928 |     216.88928 |       0.00000 |      22.74025 |      14.74025 |       2.89064 |     187.23711 |     185.82733 |     224.02373 |     219.45340 |     215.46863 |     257.80191 |     257.80194 |      14.65410 |       0.58472 |      74.55500 |      61.45450 |      39.03676 |    -119.60529 |   12240.25879 |    6359.66650 |       0.00000 |   12162.64453 |      38.50000 |    -120.00000 | 
    435.42664 |     216.99327 |     216.99327 |       0.00000 |      22.74028 |      14.74028 |       2.89067 |     187.16544 |     185.77417 |     223.98734 |     219.46834 |     215.38614 |     257.76004 |     257.76004 |      14.59103 |       0.58404 |      74.55934 |      61.45887 |      39.03679 |    -119.60515 |   12248.13379 |    6365.46045 |       0.00000 |   12170.94336 |      38.50000 |    -120.00000 | 
    435.53238 |     217.09903 |     217.09903 |       0.00000 |      22.74030 |      14.74030 |       2.89070 |     187.09448 |     185.72157 |     223.95245 |     219.48555 |     215.30449 |     257.71988 |     257.71991 |      14.52659 |       0.58335 |      74.56377 |      61.46333 |      39.03682 |    -119.60502 |   12256.09473 |    6371.43506 |       0.00000 |   12179.34180 |      38.50000 |    -120.00000 | 
    435.63773 |     217.20435 |     217.20435 |       0.00000 |      22.74034 |      14.74033 |       2.89073 |     187.02579 |     185.67154 |     223.91994 |     219.50476 |     215.22543 |     257.68250 |     257.68250 |      14.46210 |       0.58265 |      74.56815 |      61.46773 |      39.03685 |    -119.60489 |   12263.97852 |    6377.33936 |       0.00000 |   12187.65723 |      38.50000 |    -120.00000 | 
    435.73898 |     217.30560 |     217.30560 |       0.00000 |      22.74036 |      14.74036 |       2.89076 |     186.96165 |     185.62454 |     223.89075 |     219.52513 |     215.15164 |     257.64886 |     257.64886 |      14.39982 |       0.58198 |      74.57238 |      61.47198 |      39.03688 |    -119.60476 |   12271.51367 |    6382.97119 |       0.00000 |   12195.59668 |      38.50000 |    -120.00000 | 
    435.83279 |     217.39943 |     217.39943 |       0.00000 |      22.74039 |      14.74039 |       2.89078 |     186.90396 |     185.58298 |     223.86551 |     219.54570 |     215.08525 |     257.61984 |     257.61984 |      14.34187 |       0.58136 |      74.57629 |      61.47592 |      39.03690 |    -119.60464 |   12278.45898 |    6388.15479 |       0.00000 |   12202.90039 |      38.50000 |    -120.00000 | 
    435.93640 |     217.50304 |     217.50304 |       0.00000 |      22.74042 |      14.74042 |       2.89081 |     186.84181 |     185.53911 |     223.83965 |     219.57027 |     215.01372 |     257.59009 |     257.59009 |      14.27759 |       0.58067 |      74.58060 |      61.48025 |      39.03693 |    -119.60451 |   12286.08496 |    6393.83398 |       0.00000 |   12210.95215 |      38.50000 |    -120.00000 | 
    436.04544 |     217.61208 |     217.61208 |       0.00000 |      22.74045 |      14.74045 |       2.89084 |     186.77840 |     185.49510 |     223.81479 |     219.59828 |     214.94075 |     257.56146 |     257.56146 |      14.20965 |       0.57994 |      74.58511 |      61.48479 |      39.03696 |    -119.60437 |   12294.06152 |    6399.76221 |       0.00000 |   12219.39062 |      38.50000 |    -120.00000 | 
    436.14590 |     217.71252 |     217.71252 |       0.00000 |      22.74048 |      14.74048 |       2.89087 |     186.72197 |     185.45576 |     223.79399 |     219.62604 |     214.87581 |     257.53754 |     257.53754 |      14.14681 |       0.57926 |      74.58927 |      61.48898 |      39.03699 |    -119.60425 |   12301.36523 |    6405.17969 |       0.00000 |   12227.09863 |      38.50000 |    -120.00000 | 
    436.24011 |     217.80673 |     217.80673 |       0.00000 |      22.74050 |      14.74050 |       2.89090 |     186.67078 |     185.42082 |     223.77634 |     219.65373 |     214.81689 |     257.51721 |     257.51721 |      14.08764 |       0.57863 |      74.59318 |      61.49291 |      39.03701 |    -119.60413 |   12308.17773 |    6410.22314 |       0.00000 |   12234.27637 |      38.50000 |    -120.00000 | 
    436.34171 |     217.90833 |     217.90833 |       0.00000 |      22.74053 |      14.74053 |       2.89092 |     186.61714 |     185.38564 |     223.75929 |     219.68547 |     214.75517 |     257.49759 |     257.49759 |      14.02359 |       0.57794 |      74.59736 |      61.49712 |      39.03704 |    -119.60400 |   12315.48242 |    6415.61816 |       0.00000 |   12241.99707 |      38.50000 |    -120.00000 | 
    436.44241 |     218.00903 |     218.00903 |       0.00000 |      22.74056 |      14.74056 |       2.89095 |     186.56587 |     185.35170 |     223.74448 |     219.71880 |     214.69618 |     257.48056 |     257.48056 |      13.95985 |       0.57725 |      74.60152 |      61.50130 |      39.03707 |    -119.60387 |   12322.68066 |    6420.92432 |       0.00000 |   12249.60547 |      38.50000 |    -120.00000 | 
    436.53891 |     218.10556 |     218.10556 |       0.00000 |      22.74059 |      14.74059 |       2.89098 |     186.51843 |     185.32112 |     223.73218 |     219.75249 |     214.64159 |     257.46640 |     257.46640 |      13.89855 |       0.57659 |      74.60548 |      61.50529 |      39.03709 |    -119.60375 |   12329.54004 |    6425.97070 |       0.00000 |   12256.84766 |      38.50000 |    -120.00000 | 
    436.63239 |     218.19902 |     218.19902 |       0.00000 |      22.74061 |      14.74061 |       2.89100 |     186.47414 |     185.29298 |     223.72209 |     219.78677 |     214.59061 |     257.45480 |     257.45480 |      13.83899 |       0.57595 |      74.60932 |      61.50916 |      39.03712 |    -119.60364 |   12336.14453 |    6430.81934 |       0.00000 |   12263.81934 |      38.50000 |    -120.00000 | 
    436.72885 |     218.29549 |     218.29549 |       0.00000 |      22.74064 |      14.74064 |       2.89103 |     186.43002 |     185.26599 |     223.71353 |     219.82381 |     214.53984 |     257.44495 |     257.44498 |      13.77732 |       0.57528 |      74.61327 |      61.51313 |      39.03714 |    -119.60352 |   12342.92188 |    6435.78418 |       0.00000 |   12270.98633 |      38.50000 |    -120.00000 | 
    436.82565 |     218.39229 |     218.39229 |       0.00000 |      22.74067 |      14.74066 |       2.89106 |     186.38742 |     185.24059 |     223.70685 |     219.86267 |     214.49081 |     257.43726 |     257.43726 |      13.71522 |       0.57461 |      74.61723 |      61.51712 |      39.03717 |    -119.60339 |   12349.68457 |    6440.72754 |       0.00000 |   12278.14355 |      38.50000 |    -120.00000 | 
    436.92059 |     218.48723 |     218.48723 |       0.00000 |      22.74069 |      14.74069 |       2.89108 |     186.34731 |     185.21675 |     223.70215 |     219.90248 |     214.44466 |     257.43185 |     257.43182 |      13.65413 |       0.57395 |      74.62112 |      61.52103 |      39.03719 |    -119.60327 |   12356.27734 |    6445.53613 |       0.00000 |   12285.12207 |      38.50000 |    -120.00000 | 
    437.01682 |     218.58345 |     218.58345 |       0.00000 |      22.74072 |      14.74072 |       2.89111 |     186.30829 |     185.19496 |     223.69925 |     219.94450 |     214.39975 |     257.42853 |     257.42853 |      13.59202 |       0.57327 |      74.62504 |      61.52497 |      39.03722 |    -119.60315 |   12362.91992 |    6450.37109 |       0.00000 |   12292.15820 |      38.50000 |    -120.00000 | 
    437.11627 |     218.68289 |     218.68289 |       0.00000 |      22.74075 |      14.74075 |       2.89114 |     186.26968 |     185.17386 |     223.69827 |     219.98973 |     214.35533 |     257.42740 |     257.42740 |      13.52763 |       0.57257 |      74.62911 |      61.52907 |      39.03725 |    -119.60303 |   12369.74512 |    6455.32666 |       0.00000 |   12299.39746 |      38.50000 |    -120.00000 | 
    437.21964 |     218.78625 |     218.78625 |       0.00000 |      22.74077 |      14.74077 |       2.89117 |     186.23141 |     185.15401 |     223.69937 |     220.03867 |     214.31129 |     257.42865 |     257.42868 |      13.46051 |       0.57184 |      74.63331 |      61.53329 |      39.03728 |    -119.60289 |   12376.79395 |    6460.43359 |       0.00000 |   12306.88672 |      38.50000 |    -120.00000 | 
    437.32874 |     218.89536 |     218.89536 |       0.00000 |      22.74080 |      14.74080 |       2.89120 |     186.19312 |     185.13515 |     223.70291 |     220.09238 |     214.26721 |     257.43274 |     257.43274 |      13.38943 |       0.57107 |      74.63775 |      61.53776 |      39.03730 |    -119.60275 |   12384.18457 |    6465.77295 |       0.00000 |   12314.75391 |      38.50000 |    -120.00000 | 
    437.43472 |     219.00134 |     219.00134 |       0.00000 |      22.74083 |      14.74083 |       2.89123 |     186.15804 |     185.11911 |     223.70872 |     220.14667 |     214.22685 |     257.43942 |     257.43939 |      13.32018 |       0.57031 |      74.64204 |      61.54207 |      39.03733 |    -119.60262 |   12391.31543 |    6470.90625 |       0.00000 |   12322.33691 |      38.50000 |    -120.00000 | 
    437.54590 |     219.11253 |     219.11253 |       0.00000 |      22.74086 |      14.74086 |       2.89126 |     186.12343 |     185.10414 |     223.71732 |     220.20587 |     214.18703 |     257.44931 |     257.44928 |      13.24731 |       0.56952 |      74.64652 |      61.54659 |      39.03736 |    -119.60249 |   12398.74512 |    6475.64209 |       0.00000 |   12330.25098 |      38.50000 |    -120.00000 | 
    437.65833 |     219.22496 |     219.22496 |       0.00000 |      22.74090 |      14.74090 |       2.89129 |     186.09076 |     185.09138 |     223.72859 |     220.26801 |     214.14943 |     257.46228 |     257.46225 |      13.17342 |       0.56870 |      74.65107 |      61.55116 |      39.03740 |    -119.60234 |   12406.20410 |    6480.37549 |       0.00000 |   12338.19727 |      38.50000 |    -120.00000 | 
    437.76730 |     219.33394 |     219.33394 |       0.00000 |      22.74093 |      14.74093 |       2.89132 |     186.06134 |     185.08109 |     223.74196 |     220.33044 |     214.11557 |     257.47766 |     257.47769 |      13.10159 |       0.56791 |      74.65546 |      61.55559 |      39.03742 |    -119.60220 |   12413.38281 |    6484.91162 |       0.00000 |   12345.83887 |      38.50000 |    -120.00000 | 
    437.84964 |     219.41628 |     219.41628 |       0.00000 |      22.74095 |      14.74095 |       2.89134 |     186.04048 |     185.07530 |     223.75374 |     220.37906 |     214.09157 |     257.49121 |     257.49121 |      13.04720 |       0.56730 |      74.65876 |      61.55890 |      39.03745 |    -119.60210 |   12418.77246 |    6488.30322 |       0.00000 |   12351.60254 |      38.50000 |    -120.00000 | 
    437.93240 |     219.49904 |     219.49904 |       0.00000 |      22.74097 |      14.74097 |       2.89137 |     186.02084 |     185.07019 |     223.76698 |     220.42915 |     214.06897 |     257.50647 |     257.50647 |      12.99242 |       0.56669 |      74.66208 |      61.56224 |      39.03747 |    -119.60200 |   12424.16113 |    6491.68359 |       0.00000 |   12357.36328 |      38.50000 |    -120.00000 | 
    438.04782 |     219.61446 |     219.61446 |       0.00000 |      22.74100 |      14.74100 |       2.89140 |     185.99562 |     185.06453 |     223.78784 |     220.50110 |     214.03995 |     257.53046 |     257.53043 |      12.91586 |       0.56583 |      74.66673 |      61.56692 |      39.03750 |    -119.60184 |   12431.62695 |    6496.34814 |       0.00000 |   12365.32812 |      38.50000 |    -120.00000 | 
    438.15762 |     219.72426 |     219.72426 |       0.00000 |      22.74104 |      14.74103 |       2.89143 |     185.97392 |     185.06248 |     223.81023 |     220.57181 |     214.01497 |     257.55621 |     257.55621 |      12.84284 |       0.56501 |      74.67112 |      61.57134 |      39.03753 |    -119.60171 |   12438.67773 |    6500.73340 |       0.00000 |   12372.83105 |      38.50000 |    -120.00000 | 
    438.26010 |     219.82672 |     219.82672 |       0.00000 |      22.74106 |      14.74106 |       2.89146 |     185.95572 |     185.06187 |     223.83340 |     220.63977 |     213.99403 |     257.58289 |     257.58289 |      12.77457 |       0.56424 |      74.67522 |      61.57547 |      39.03756 |    -119.60158 |   12445.20996 |    6504.77637 |       0.00000 |   12379.77051 |      38.50000 |    -120.00000 | 
    438.37076 |     219.93738 |     219.93738 |       0.00000 |      22.74109 |      14.74109 |       2.89149 |     185.93823 |     185.06403 |     223.86089 |     220.71530 |     213.97391 |     257.61453 |     257.61450 |      12.70067 |       0.56340 |      74.67963 |      61.57990 |      39.03759 |    -119.60144 |   12452.21484 |    6509.09180 |       0.00000 |   12387.23828 |      38.50000 |    -120.00000 | 
    438.47083 |     220.03746 |     220.03746 |       0.00000 |      22.74112 |      14.74112 |       2.89152 |     185.92436 |     185.06770 |     223.88794 |     220.78552 |     213.95795 |     257.64566 |     257.64566 |      12.63371 |       0.56263 |      74.68362 |      61.58392 |      39.03761 |    -119.60131 |   12458.50488 |    6512.94922 |       0.00000 |   12393.92773 |      38.50000 |    -120.00000 | 
    438.56982 |     220.13644 |     220.13644 |       0.00000 |      22.74115 |      14.74115 |       2.89154 |     185.91248 |     185.07278 |     223.91675 |     220.85678 |     213.94426 |     257.67880 |     257.67880 |      12.56736 |       0.56187 |      74.68753 |      61.58786 |      39.03764 |    -119.60119 |   12464.68457 |    6516.72217 |       0.00000 |   12400.50000 |      38.50000 |    -120.00000 | 
    438.67148 |     220.23810 |     220.23810 |       0.00000 |      22.74118 |      14.74118 |       2.89157 |     185.90216 |     185.08041 |     223.94846 |     220.93178 |     213.93239 |     257.71530 |     257.71530 |      12.49912 |       0.56109 |      74.69157 |      61.59193 |      39.03767 |    -119.60106 |   12470.98730 |    6520.55078 |       0.00000 |   12407.21680 |      38.50000 |    -120.00000 | 
    438.77237 |     220.33899 |     220.33899 |       0.00000 |      22.74121 |      14.74121 |       2.89160 |     185.89381 |     185.08952 |     223.98207 |     221.00806 |     213.92279 |     257.75397 |     257.75397 |      12.43128 |       0.56030 |      74.69556 |      61.59594 |      39.03769 |    -119.60093 |   12477.19824 |    6521.97559 |       0.00000 |   12413.83984 |      38.50000 |    -120.00000 | 
    438.87436 |     220.44098 |     220.44098 |       0.00000 |      22.74123 |      14.74123 |       2.89163 |     185.88728 |     185.10115 |     224.01817 |     221.08705 |     213.91527 |     257.79553 |     257.79556 |      12.36258 |       0.55950 |      74.69959 |      61.60000 |      39.03772 |    -119.60080 |   12483.43262 |    6525.55029 |       0.00000 |   12420.49414 |      38.50000 |    -120.00000 | 
    438.98270 |     220.54932 |     220.54932 |       0.00000 |      22.74126 |      14.74126 |       2.89166 |     185.88254 |     185.11635 |     224.05893 |     221.17297 |     213.90981 |     257.84244 |     257.84244 |      12.28951 |       0.55865 |      74.70386 |      61.60429 |      39.03775 |    -119.60066 |   12490.00684 |    6529.29492 |       0.00000 |   12427.53613 |      38.50000 |    -120.00000 | 
    439.09439 |     220.66103 |     220.66103 |       0.00000 |      22.74129 |      14.74129 |       2.89169 |     185.87994 |     185.13239 |     224.10353 |     221.26376 |     213.90683 |     257.89374 |     257.89374 |      12.21406 |       0.55776 |      74.70827 |      61.60873 |      39.03778 |    -119.60052 |   12496.73242 |    6533.10205 |       0.00000 |   12434.74512 |      38.50000 |    -120.00000 | 
    439.20178 |     220.76840 |     220.76840 |       0.00000 |      22.74133 |      14.74132 |       2.89172 |     185.87962 |     185.15117 |     224.14885 |     221.35318 |     213.90646 |     257.94589 |     257.94589 |      12.14143 |       0.55690 |      74.71249 |      61.61298 |      39.03781 |    -119.60039 |   12503.14746 |    6536.70996 |       0.00000 |   12441.61133 |      38.50000 |    -120.00000 | 
    439.30588 |     220.87251 |     220.87251 |       0.00000 |      22.74135 |      14.74135 |       2.89175 |     185.88141 |     185.17123 |     224.19511 |     221.44183 |     213.90851 |     257.99915 |     257.99915 |      12.07093 |       0.55606 |      74.71657 |      61.61709 |      39.03784 |    -119.60025 |   12509.32031 |    6540.16016 |       0.00000 |   12448.21387 |      38.50000 |    -120.00000 | 
    439.40695 |     220.97357 |     220.97357 |       0.00000 |      22.74138 |      14.74138 |       2.89178 |     185.88509 |     185.19229 |     224.24214 |     221.52975 |     213.91275 |     258.05325 |     258.05328 |      12.00243 |       0.55525 |      74.72054 |      61.62108 |      39.03786 |    -119.60013 |   12515.26758 |    6550.12598 |       0.00000 |   12454.57324 |      38.50000 |    -120.00000 | 
    439.50165 |     221.06827 |     221.06827 |       0.00000 |      22.74141 |      14.74141 |       2.89180 |     185.89024 |     185.21376 |     224.28821 |     221.61378 |     213.91869 |     258.10626 |     258.10626 |      11.93818 |       0.55448 |      74.72424 |      61.62481 |      39.03789 |    -119.60001 |   12520.80176 |    6550.82227 |       0.00000 |   12460.48633 |      38.50000 |    -120.00000 | 
    439.59686 |     221.16348 |     221.16348 |       0.00000 |      22.74143 |      14.74143 |       2.89183 |     185.89709 |     185.23711 |     224.33635 |     221.69986 |     213.92656 |     258.16168 |     258.16168 |      11.87353 |       0.55370 |      74.72796 |      61.62855 |      39.03792 |    -119.59988 |   12526.32715 |    6551.48047 |       0.00000 |   12466.39453 |      38.50000 |    -120.00000 | 
    439.70447 |     221.27110 |     221.27110 |       0.00000 |      22.74146 |      14.74146 |       2.89186 |     185.90701 |     185.26602 |     224.39304 |     221.79909 |     213.93797 |     258.22690 |     258.22693 |      11.80040 |       0.55283 |      74.73219 |      61.63280 |      39.03794 |    -119.59975 |   12532.52637 |    6552.17480 |       0.00000 |   12473.05664 |      38.50000 |    -120.00000 | 
    439.81024 |     221.37688 |     221.37688 |       0.00000 |      22.74149 |      14.74149 |       2.89189 |     185.91888 |     185.29620 |     224.45114 |     221.89862 |     213.95164 |     258.29376 |     258.29376 |      11.72847 |       0.55196 |      74.73629 |      61.63694 |      39.03798 |    -119.59961 |   12538.57031 |    6552.80713 |       0.00000 |   12479.55176 |      38.50000 |    -120.00000 | 
    439.91403 |     221.48067 |     221.48067 |       0.00000 |      22.74152 |      14.74152 |       2.89192 |     185.93251 |     185.32774 |     224.51041 |     221.99821 |     213.96732 |     258.36197 |     258.36197 |      11.65785 |       0.55110 |      74.74034 |      61.64101 |      39.03800 |    -119.59948 |   12544.45508 |    6553.37793 |       0.00000 |   12485.87402 |      38.50000 |    -120.00000 | 
    440.02560 |     221.59224 |     221.59224 |       0.00000 |      22.74155 |      14.74155 |       2.89195 |     185.94948 |     185.36371 |     224.57657 |     222.10736 |     213.98685 |     258.43811 |     258.43814 |      11.58189 |       0.55019 |      74.74466 |      61.64536 |      39.03803 |    -119.59933 |   12550.72949 |    6553.93945 |       0.00000 |   12492.62988 |      38.50000 |    -120.00000 | 
    440.11115 |     221.67776 |     221.67776 |       0.00000 |      22.74158 |      14.74158 |       2.89197 |     185.96417 |     185.39342 |     224.62906 |     222.19250 |     214.00375 |     258.49850 |     258.49854 |      11.52365 |       0.54948 |      74.74799 |      61.64871 |      39.03806 |    -119.59923 |   12555.50195 |    6554.33008 |       0.00000 |   12497.79688 |      38.50000 |    -120.00000 | 
    440.21988 |     221.78650 |     221.78650 |       0.00000 |      22.74161 |      14.74161 |       2.89200 |     185.98468 |     185.43156 |     224.69801 |     222.30261 |     214.02736 |     258.57788 |     258.57788 |      11.44959 |       0.54858 |      74.75220 |      61.65296 |      39.03809 |    -119.59909 |   12561.52734 |    6554.78125 |       0.00000 |   12504.27637 |      38.50000 |    -120.00000 | 
    440.31790 |     221.88454 |     221.88454 |       0.00000 |      22.74163 |      14.74163 |       2.89203 |     186.00502 |     185.46872 |     224.76230 |     222.40369 |     214.05077 |     258.65182 |     258.65182 |      11.38280 |       0.54777 |      74.75600 |      61.65678 |      39.03811 |    -119.59897 |   12566.91602 |    6555.14160 |       0.00000 |   12510.05859 |      38.50000 |    -120.00000 | 
    440.41669 |     221.98331 |     221.98331 |       0.00000 |      22.74166 |      14.74166 |       2.89206 |     186.02733 |     185.50764 |     224.82904 |     222.50719 |     214.07643 |     258.72867 |     258.72867 |      11.31550 |       0.54695 |      74.75979 |      61.66059 |      39.03814 |    -119.59884 |   12572.30469 |    6555.46289 |       0.00000 |   12515.84375 |      38.50000 |    -120.00000 | 
    440.51270 |     222.07933 |     222.07933 |       0.00000 |      22.74169 |      14.74169 |       2.89208 |     186.05072 |     185.54742 |     224.89587 |     222.60945 |     214.10335 |     258.80554 |     258.80557 |      11.25006 |       0.54615 |      74.76349 |      61.66432 |      39.03817 |    -119.59872 |   12577.50391 |    6555.70752 |       0.00000 |   12521.42773 |      38.50000 |    -120.00000 | 
    440.61169 |     222.17831 |     222.17831 |       0.00000 |      22.74172 |      14.74172 |       2.89211 |     186.07668 |     185.58998 |     224.96677 |     222.71654 |     214.13322 |     258.88715 |     258.88715 |      11.18262 |       0.54532 |      74.76730 |      61.66816 |      39.03819 |    -119.59859 |   12582.82227 |    6553.94434 |       0.00000 |   12527.15039 |      38.50000 |    -120.00000 | 
    440.71051 |     222.27715 |     222.27715 |       0.00000 |      22.74174 |      14.74174 |       2.89214 |     186.10445 |     185.63466 |     225.03954 |     222.82513 |     214.16518 |     258.97089 |     258.97092 |      11.11529 |       0.54450 |      74.77110 |      61.67198 |      39.03822 |    -119.59846 |   12588.09082 |    6552.14062 |       0.00000 |   12532.82617 |      38.50000 |    -120.00000 | 
    440.81311 |     222.37975 |     222.37975 |       0.00000 |      22.74177 |      14.74177 |       2.89217 |     186.13524 |     185.68288 |     225.11723 |     222.93962 |     214.20061 |     259.06030 |     259.06030 |      11.04541 |       0.54363 |      74.77501 |      61.67592 |      39.03825 |    -119.59834 |   12593.51660 |    6550.22070 |       0.00000 |   12538.68359 |      38.50000 |    -120.00000 | 
    440.91812 |     222.48476 |     222.48476 |       0.00000 |      22.74180 |      14.74180 |       2.89219 |     186.16879 |     185.73361 |     225.19897 |     223.05870 |     214.23923 |     259.15436 |     259.15436 |      10.97392 |       0.54275 |      74.77901 |      61.67995 |      39.03827 |    -119.59820 |   12599.02441 |    6548.20703 |       0.00000 |   12544.63086 |      38.50000 |    -120.00000 | 
    441.01828 |     222.58490 |     222.58490 |       0.00000 |      22.74183 |      14.74183 |       2.89222 |     186.20265 |     185.78397 |     225.27902 |     223.17403 |     214.27820 |     259.24649 |     259.24649 |      10.90576 |       0.54190 |      74.78284 |      61.68381 |      39.03830 |    -119.59807 |   12604.23438 |    6546.23877 |       0.00000 |   12550.25391 |      38.50000 |    -120.00000 | 
    441.11670 |     222.68332 |     222.68332 |       0.00000 |      22.74186 |      14.74186 |       2.89225 |     186.23775 |     185.83530 |     225.35974 |     223.28902 |     214.31857 |     259.33936 |     259.33936 |      10.83883 |       0.54106 |      74.78660 |      61.68759 |      39.03833 |    -119.59795 |   12609.31152 |    6544.26025 |       0.00000 |   12555.73535 |      38.50000 |    -120.00000 | 
    441.22043 |     222.78708 |     222.78708 |       0.00000 |      22.74189 |      14.74189 |       2.89228 |     186.27676 |     185.89172 |     225.44695 |     223.41206 |     214.36348 |     259.43973 |     259.43976 |      10.76830 |       0.54018 |      74.79053 |      61.69154 |      39.03836 |    -119.59781 |   12614.62207 |    6542.12793 |       0.00000 |   12561.48047 |      38.50000 |    -120.00000 | 
    441.32101 |     222.88763 |     222.88763 |       0.00000 |      22.74191 |      14.74191 |       2.89231 |     186.31645 |     185.94821 |     225.53357 |     223.53300 |     214.40915 |     259.53943 |     259.53943 |      10.69998 |       0.53932 |      74.79433 |      61.69537 |      39.03838 |    -119.59768 |   12619.72559 |    6540.01465 |       0.00000 |   12567.00195 |      38.50000 |    -120.00000 | 
    441.43488 |     223.00151 |     223.00151 |       0.00000 |      22.74195 |      14.74195 |       2.89234 |     186.36382 |     186.01410 |     225.63414 |     223.67204 |     214.46365 |     259.65515 |     259.65512 |      10.62270 |       0.53834 |      74.79865 |      61.69971 |      39.03841 |    -119.59753 |   12625.45215 |    6537.56592 |       0.00000 |   12573.22070 |      38.50000 |    -120.00000 | 
    441.54050 |     223.10712 |     223.10712 |       0.00000 |      22.74197 |      14.74197 |       2.89237 |     186.40977 |     186.07718 |     225.72977 |     223.80296 |     214.51654 |     259.76520 |     259.76520 |      10.55109 |       0.53743 |      74.80264 |      61.70374 |      39.03844 |    -119.59740 |   12630.71680 |    6535.24219 |       0.00000 |   12578.92578 |      38.50000 |    -120.00000 | 
    441.64417 |     223.21078 |     223.21078 |       0.00000 |      22.74200 |      14.74200 |       2.89240 |     186.45683 |     186.14069 |     225.82581 |     223.93326 |     214.57069 |     259.87570 |     259.87570 |      10.48088 |       0.53653 |      74.80654 |      61.70766 |      39.03847 |    -119.59727 |   12635.83789 |    6532.91357 |       0.00000 |   12584.47266 |      38.50000 |    -120.00000 | 
    441.74582 |     223.31245 |     223.31245 |       0.00000 |      22.74203 |      14.74203 |       2.89242 |     186.50487 |     186.20555 |     225.92212 |     224.06281 |     214.62598 |     259.98654 |     259.98654 |      10.41210 |       0.53565 |      74.81039 |      61.71154 |      39.03850 |    -119.59714 |   12640.81836 |    6530.58252 |       0.00000 |   12589.86426 |      38.50000 |    -120.00000 | 
